
File name: ../temperature/131_20210302T000000_A.DBD

DTDT #1 start: 0x8 size: 0x1fc158

HDR1 start: 0x10 size: 0x48
Job:         BASELOG
Schedule:    A  "temp_humid_log_l"
Serial num:  097165
Timezone:    none
SHA-1:       191149237b2fb88135aaf81afef43434a7955e8a

DHDR start: 0x60 size: 0x100
Oldest record:      0x0
Newest record:      0xcb32
Bytes/record:       0x28
DataPoints/record:  0x3
Channel map:
   0: 1PT385  name:"1PT385"  units:"degC"  fmt:"F1"  prefix:0x0810
   1: 3*V  name:"3*V"  units:"mV"  fmt:"F1"  prefix:0x0810
   2: 3+V  name:"3+V"  units:"mV"  fmt:"F1"  prefix:0x0810

DATA start: 0x168 size: 0x1fbff8
"Timestamp","1PT385 (degC)","3*V (mV)","3+V (mV)"
1989/01/14 11:40:00.0004, 24.4, 290.6, 338.1
1989/01/14 11:50:00.0018, 24.4, 286.7, 338.1
1989/01/14 12:00:00.0022, 24.4, 303.5, 337.7
1989/01/14 12:10:00.0004, 24.4, 285.8, 337.7
1989/01/14 12:20:00.0004, 24.4, 289.4, 337.7
1989/01/14 12:30:00.0005, 24.4, 299.6, 337.6
1989/01/14 12:40:00.0005, 24.4, 294.6, 337.6
1989/01/14 12:50:00.0004, 24.4, 478.1, 340.4
1989/01/14 13:00:00.0004, 24.3, 425.4, 340.8
1989/01/14 13:10:00.0004, 24.2, 433.3, 341.1
1989/01/14 13:20:00.0022, 24.2, 480.7, 340.9
1989/01/14 13:30:00.0042, 24.2, 475.1, 341.0
1989/01/14 13:40:00.0004, 24.2, 443.4, 340.9
1989/01/14 13:50:00.0005, 24.2, 424.7, 340.9
1989/01/14 14:00:00.0004, 24.2, 448.8, 341.0
1989/01/14 14:10:00.0004, 24.2, 433.6, 341.0
1989/01/14 14:20:00.0006, 24.2, 468.2, 341.0
1989/01/14 14:30:00.0005, 24.2, 447.2, 341.0
1989/01/14 14:40:00.0020, 24.2, 474.6, 340.9
1989/01/14 14:50:00.0043, 24.2, 463.3, 341.0
1989/01/14 15:00:00.0063, 24.2, 446.3, 340.9
1989/01/14 15:10:00.0004, 24.2, 469.6, 340.8
1989/01/14 15:20:00.0005, 24.2, 462.0, 341.0
1989/01/14 15:30:00.0006, 24.1, 439.0, 341.1
1989/01/14 15:40:00.0006, 24.1, 422.4, 341.0
1989/01/14 15:50:00.0004, 24.1, 463.5, 341.1
1989/01/14 16:00:00.0015, 24.1, 446.3, 341.1
1989/01/14 16:10:00.0037, 23.8, 481.1, 342.4
1989/01/14 16:20:00.0050, 23.2, 526.1, 343.9
1989/01/14 16:30:00.0073, 23.2, 511.4, 343.4
1989/01/14 16:40:00.0004, 23.3, 517.7, 343.5
1989/01/14 16:50:00.0005, 23.2, 282.4, 340.9
1989/01/14 17:00:00.0004, 23.2, 299.2, 340.6
1989/01/14 17:10:00.0005, 23.4, 286.8, 340.5
1989/01/14 17:20:00.0011, 23.3, 283.0, 340.3
1989/01/14 17:30:00.0033, 23.3, 284.0, 340.3
1989/01/14 17:40:00.0052, 23.4, 278.2, 339.9
1989/01/14 17:50:00.0068, 23.4, 284.8, 339.9
1989/01/14 18:00:00.0092, 23.3, 283.0, 340.2
1989/01/14 18:10:00.0006, 23.3, 275.4, 340.2
1989/01/14 18:20:00.0006, 23.3, 281.6, 339.9
1989/01/14 18:30:00.0005, 23.3, 272.4, 339.8
1989/01/14 18:40:00.0009, 23.2, 277.1, 339.7
1989/01/14 18:50:00.0029, 23.2, 267.3, 339.5
1989/01/14 19:00:00.0048, 23.3, 220.1, 329.2
1989/01/14 19:10:00.0072, 23.4, 140.5, 300.0
1989/01/14 19:20:00.0090, 24.0, 117.6, 265.9
1989/01/14 19:30:00.0109, 26.4, -157.6, -140.9
1989/01/14 19:40:00.0006, 25.5, -280.0, -169.8
1989/01/14 19:50:00.0005, 24.0, -182.6, -152.3
1989/01/14 20:00:00.0007, 23.7, -141.9, -144.4
1989/01/14 20:10:00.0027, 23.8, -145.6, -140.9
1989/01/14 20:20:00.0042, 23.9, -42.4, 43.8
1989/01/14 20:30:00.0072, 23.8, -62.9, -42.6
1989/01/14 20:40:00.0087, 23.8, -30.3, 56.0
1989/01/14 20:50:00.0101, 23.8, 75.5, 179.5
1989/01/14 21:00:00.0120, 23.9, -15.3, -46.5
1989/01/14 21:10:00.0002, 23.8, -30.6, -23.3
1989/01/14 21:20:00.0005, 23.8, 57.8, 131.9
1989/01/14 21:30:00.0015, 23.8, 87.7, 84.8
1989/01/14 21:40:00.0037, 23.7, 49.6, 89.9
1989/01/14 21:50:00.0059, 23.7, 39.8, 101.1
1989/01/14 22:00:00.0084, 23.7, -0.9, 89.6
1989/01/14 22:10:00.0095, 23.6, 82.3, 187.1
1989/01/14 22:20:00.0116, 23.5, 42.6, 176.5
1989/01/14 22:30:00.0140, 23.6, 277.5, 338.8
1989/01/14 22:40:00.0006, 23.6, 277.9, 339.3
1989/01/14 22:50:00.0022, 23.4, 274.0, 339.7
1989/01/14 23:00:00.0039, 23.5, 277.9, 339.3
1989/01/14 23:10:00.0060, 23.5, 275.9, 339.5
1989/01/14 23:20:00.0082, 23.4, 278.4, 339.9
1989/01/14 23:30:00.0101, 23.6, 40.1, 153.5
1989/01/14 23:40:00.0118, 23.6, 10.2, 214.1
1989/01/14 23:50:00.0134, 23.5, 278.2, 339.8
1989/01/15 00:00:00.0160, 23.6, 296.6, 339.4
1989/01/15 00:10:00.0006, 23.4, 287.2, 339.9
1989/01/15 00:20:00.0005, 23.5, 285.4, 340.0
1989/01/15 00:30:00.0005, 23.5, 207.3, 323.0
1989/01/15 00:40:00.0004, 23.4, 206.9, 323.1
1989/01/15 00:50:00.0006, 23.4, 208.3, 323.5
1989/01/15 01:00:00.0006, 23.4, 210.5, 324.7
1989/01/15 01:10:00.0004, 23.4, 211.2, 325.0
1989/01/15 01:20:00.0010, 23.5, 210.5, 324.3
1989/01/15 01:30:00.0031, 23.5, 206.2, 319.7
1989/01/15 01:40:00.0004, 23.5, 196.4, 324.0
1989/01/15 01:50:00.0004, 23.5, 293.6, 340.0
1989/01/15 02:00:00.0006, 23.3, 289.6, 340.4
1989/01/15 02:10:00.0004, 23.4, 207.3, 323.1
1989/01/15 02:20:00.0005, 23.4, 207.9, 323.3
1989/01/15 02:30:00.0004, 23.4, 211.3, 325.2
1989/01/15 02:40:00.0005, 23.4, 211.2, 324.9
1989/01/15 02:50:00.0024, 23.5, 211.4, 325.0
1989/01/15 03:00:00.0050, 23.5, 211.3, 325.0
1989/01/15 03:10:00.0004, 23.9, 289.4, 338.9
1989/01/15 03:20:00.0004, 24.0, 293.2, 338.9
1989/01/15 03:30:00.0005, 24.1, 302.0, 338.8
1989/01/15 03:40:00.0005, 24.1, 205.6, 321.3
1989/01/15 03:50:00.0005, 24.2, 211.3, 323.4
1989/01/15 04:00:00.0006, 24.3, 211.5, 323.3
1989/01/15 04:10:00.0024, 24.3, 295.1, 338.1
1989/01/15 04:20:00.0044, 24.2, 297.2, 338.4
1989/01/15 04:30:00.0066, 24.2, 300.0, 338.4
1989/01/15 04:40:00.0002, 24.2, 292.6, 338.5
1989/01/15 04:50:00.0004, 24.2, 465.7, 341.3
1989/01/15 05:00:00.0005, 24.1, 220.4, 326.9
1989/01/15 05:10:00.0004, 24.1, 219.9, 327.2
1989/01/15 05:20:00.0006, 24.1, 469.4, 341.5
1989/01/15 05:30:00.0017, 24.1, 430.9, 341.7
1989/01/15 05:40:00.0038, 24.0, 443.8, 341.8
1989/01/15 05:50:00.0056, 24.0, 448.6, 341.9
1989/01/15 06:00:00.0079, 24.0, 454.4, 341.9
1989/01/15 06:10:00.0006, 24.0, 436.8, 341.9
1989/01/15 06:20:00.0004, 24.0, 477.3, 341.9
1989/01/15 06:30:00.0005, 24.0, 445.9, 341.9
1989/01/15 06:40:00.0005, 24.0, 454.3, 341.9
1989/01/15 06:50:00.0012, 24.0, 450.5, 341.9
1989/01/15 07:00:00.0031, 24.0, 442.0, 341.9
1989/01/15 07:10:00.0056, 23.9, 449.4, 342.1
1989/01/15 07:20:00.0071, 23.9, 443.9, 342.1
1989/01/15 07:30:00.0096, 23.9, 488.3, 342.1
1989/01/15 07:40:00.0005, 23.9, 472.9, 342.2
1989/01/15 07:50:00.0005, 23.9, 461.6, 342.1
1989/01/15 08:00:00.0009, 23.9, 434.3, 342.2
1989/01/15 08:10:00.0007, 23.9, 449.2, 342.1
1989/01/15 08:20:00.0026, 23.9, 483.2, 342.2
1989/01/15 08:30:00.0051, 23.9, 459.7, 342.1
1989/01/15 08:40:00.0063, 23.9, 460.1, 342.1
1989/01/15 08:50:00.0083, 24.0, 456.7, 342.0
1989/01/15 09:00:00.0105, 23.9, 433.7, 342.1
1989/01/15 09:10:00.0004, 24.0, 479.9, 342.1
1989/01/15 09:20:00.0006, 24.0, 431.6, 342.1
1989/01/15 09:30:00.0005, 24.0, 444.1, 342.1
1989/01/15 09:40:00.0017, 24.0, 462.1, 342.1
1989/01/15 09:50:00.0039, 24.0, 472.1, 342.0
1989/01/15 10:00:00.0061, 24.0, 438.6, 342.1
1989/01/15 10:10:00.0081, 23.9, 457.8, 342.1
1989/01/15 10:20:00.0111, 23.9, 481.3, 342.2
1989/01/15 10:30:00.0129, 23.9, 444.5, 342.2
1989/01/15 10:40:00.0004, 23.9, 429.8, 342.2
1989/01/15 10:50:00.0004, 23.9, 445.2, 342.3
1989/01/15 11:00:00.0021, 23.9, 454.7, 342.3
1989/01/15 11:10:00.0039, 23.9, 463.3, 342.3
1989/01/15 11:20:00.0060, 23.9, 282.3, 339.8
1989/01/15 11:30:00.0078, 23.9, 294.6, 339.4
1989/01/15 11:40:00.0098, 24.0, 293.9, 338.9
1989/01/15 11:50:00.0120, 24.1, 288.6, 338.9
1989/01/15 12:00:00.0143, 24.1, 296.7, 338.9
1989/01/15 12:10:00.0005, 24.1, 301.2, 338.8
1989/01/15 12:20:00.0023, 24.1, 293.0, 338.9
1989/01/15 12:30:00.0035, 24.2, 285.8, 338.9
1989/01/15 12:40:00.0052, 24.2, 287.7, 338.8
1989/01/15 12:50:00.0078, 24.2, 480.4, 341.7
1989/01/15 13:00:00.0094, 24.1, 475.2, 341.9
1989/01/15 13:10:00.0112, 24.0, 439.3, 342.1
1989/01/15 13:20:00.0133, 23.9, 475.4, 342.2
1989/01/15 13:30:00.0155, 23.9, 424.0, 342.3
1989/01/15 13:40:00.0026, 23.9, 432.2, 342.4
1989/01/15 13:50:00.0027, 23.9, 433.0, 342.3
1989/01/15 14:00:00.0048, 23.9, 451.5, 342.4
1989/01/15 14:10:00.0067, 23.8, 473.6, 342.4
1989/01/15 14:20:00.0085, 23.9, 429.7, 342.3
1989/01/15 14:30:00.0105, 23.8, 433.8, 342.4
1989/01/15 14:40:00.0126, 23.8, 465.3, 342.4
1989/01/15 14:50:00.0142, 23.8, 429.6, 342.4
1989/01/15 15:00:00.0167, 23.9, 435.3, 342.3
1989/01/15 15:10:00.0026, 23.9, 436.1, 342.1
1989/01/15 15:20:00.0042, 23.9, 462.8, 342.1
1989/01/15 15:30:00.0057, 23.9, 431.2, 342.2
1989/01/15 15:40:00.0004, 23.9, 437.1, 342.4
1989/01/15 15:50:00.0004, 23.9, 461.2, 342.3
1989/01/15 16:00:00.0005, 23.9, 475.2, 342.4
1989/01/15 16:10:00.0005, 23.5, 469.2, 343.5
1989/01/15 16:20:00.0005, 23.0, 486.5, 344.5
1989/01/15 16:30:00.0016, 23.0, 487.3, 344.1
1989/01/15 16:40:00.0005, 23.0, 511.9, 344.0
1989/01/15 16:50:00.0005, 23.0, 281.2, 342.0
1989/01/15 17:00:00.0004, 23.0, 287.7, 341.4
1989/01/15 17:10:00.0006, 23.0, 279.4, 341.1
1989/01/15 17:20:00.0004, 23.1, 280.8, 341.1
1989/01/15 17:30:00.0004, 23.0, 282.8, 341.0
1989/01/15 17:40:00.0004, 23.1, 276.4, 340.6
1989/01/15 17:50:00.0009, 23.0, 278.1, 340.6
1989/01/15 18:00:00.0027, 23.1, 269.7, 340.2
1989/01/15 18:10:00.0004, 23.1, 273.7, 340.3
1989/01/15 18:20:00.0005, 23.1, 267.1, 339.8
1989/01/15 18:30:00.0005, 23.1, 263.8, 340.0
1989/01/15 18:40:00.0004, 23.1, 266.6, 339.5
1989/01/15 18:50:00.0004, 23.2, 259.3, 339.0
1989/01/15 19:00:00.0004, 23.1, 200.8, 320.6
1989/01/15 19:10:00.0005, 23.1, 224.8, 331.9
1989/01/15 19:20:00.0022, 23.5, 207.2, 324.3
1989/01/15 19:30:00.0048, 24.7, 173.3, 302.0
1989/01/15 19:40:00.0004, 24.6, 207.3, 322.8
1989/01/15 19:50:00.0004, 23.5, 226.3, 332.1
1989/01/15 20:00:00.0004, 23.1, 228.7, 333.3
1989/01/15 20:10:00.0006, 23.2, 228.1, 332.9
1989/01/15 20:20:00.0004, 23.1, 206.1, 323.5
1989/01/15 20:30:00.0004, 23.1, 193.4, 317.2
1989/01/15 20:40:00.0018, 23.1, 265.2, 339.3
1989/01/15 20:50:00.0037, 23.1, 263.7, 339.9
1989/01/15 21:00:00.0072, 23.2, 257.0, 338.3
1989/01/15 21:10:00.0005, 23.1, 260.4, 338.7
1989/01/15 21:20:00.0006, 23.1, 200.8, 320.5
1989/01/15 21:30:00.0005, 23.3, 198.9, 319.5
1989/01/15 21:40:00.0005, 23.2, 251.5, 338.2
1989/01/15 21:50:00.0005, 23.2, 260.3, 338.6
1989/01/15 22:00:00.0009, 23.2, 260.2, 339.2
1989/01/15 22:10:00.0026, 23.1, 270.6, 340.5
1989/01/15 22:20:00.0044, 23.1, 288.0, 340.8
1989/01/15 22:30:00.0063, 23.2, 279.5, 340.5
1989/01/15 22:40:00.0004, 23.2, 206.7, 323.3
1989/01/15 22:50:00.0005, 23.1, 207.0, 324.0
1989/01/15 23:00:00.0004, 23.1, 210.3, 325.5
1989/01/15 23:10:00.0005, 23.2, 210.5, 325.5
1989/01/15 23:20:00.0006, 23.2, 208.9, 324.5
1989/01/15 23:30:00.0016, 23.2, 211.0, 325.7
1989/01/15 23:40:00.0037, 23.1, 211.9, 326.3
1989/01/15 23:50:00.0055, 23.3, 291.0, 340.5
1989/01/16 00:00:00.0083, 23.1, 284.9, 341.0
1989/01/16 00:10:00.0005, 23.0, 294.0, 341.2
1989/01/16 00:20:00.0004, 23.1, 294.4, 341.0
1989/01/16 00:30:00.0010, 23.1, 294.5, 341.2
1989/01/16 00:40:00.0009, 23.1, 295.9, 341.1
1989/01/16 00:50:00.0026, 23.2, 34.4, 86.6
1989/01/16 01:00:00.0044, 23.1, 35.9, 168.2
1989/01/16 01:10:00.0062, 23.2, 58.0, 199.6
1989/01/16 01:20:00.0085, 23.3, 282.2, 340.5
1989/01/16 01:30:00.0104, 23.1, 286.8, 341.2
1989/01/16 01:40:00.0004, 23.2, 301.1, 340.9
1989/01/16 01:50:00.0004, 23.1, 286.9, 341.3
1989/01/16 02:00:00.0006, 23.0, 287.2, 341.6
1989/01/16 02:10:00.0012, 23.1, 304.7, 341.3
1989/01/16 02:20:00.0032, 23.0, 292.0, 341.5
1989/01/16 02:30:00.0051, 23.0, 286.8, 341.5
1989/01/16 02:40:00.0074, 23.0, 301.2, 341.4
1989/01/16 02:50:00.0092, 23.0, 289.6, 341.6
1989/01/16 03:00:00.0114, 22.9, 300.5, 341.8
1989/01/16 03:10:00.0006, 23.3, 298.3, 340.5
1989/01/16 03:20:00.0006, 23.5, 289.0, 340.1
1989/01/16 03:30:00.0004, 23.6, 289.6, 340.1
1989/01/16 03:40:00.0024, 23.7, 286.7, 339.9
1989/01/16 03:50:00.0046, 23.7, 287.9, 339.8
1989/01/16 04:00:00.0063, 23.8, 297.6, 339.6
1989/01/16 04:10:00.0082, 23.8, 298.5, 339.7
1989/01/16 04:20:00.0104, 23.8, 302.0, 339.6
1989/01/16 04:30:00.0127, 23.9, 293.1, 339.6
1989/01/16 04:40:00.0004, 23.9, 295.6, 339.6
1989/01/16 04:50:00.0006, 23.8, 442.0, 342.2
1989/01/16 05:00:00.0022, 23.7, 482.6, 342.5
1989/01/16 05:10:00.0045, 23.7, 462.4, 342.7
1989/01/16 05:20:00.0062, 23.6, 443.5, 342.8
1989/01/16 05:30:00.0081, 23.6, 484.8, 342.8
1989/01/16 05:40:00.0105, 23.6, 456.6, 342.9
1989/01/16 05:50:00.0122, 23.6, 480.7, 343.0
1989/01/16 06:00:00.0146, 23.6, 449.5, 343.0
1989/01/16 06:10:00.0006, 23.6, 473.1, 342.9
1989/01/16 06:20:00.0028, 23.6, 474.0, 342.9
1989/01/16 06:30:00.0045, 23.6, 439.6, 342.9
1989/01/16 06:40:00.0065, 23.6, 485.0, 342.9
1989/01/16 06:50:00.0083, 23.6, 448.2, 342.9
1989/01/16 07:00:00.0103, 23.6, 430.7, 343.0
1989/01/16 07:10:00.0135, 23.6, 476.7, 342.9
1989/01/16 07:20:00.0142, 23.6, 481.7, 342.9
1989/01/16 07:30:00.0166, 23.7, 443.6, 342.9
1989/01/16 07:40:00.0018, 23.6, 468.3, 342.9
1989/01/16 07:50:00.0037, 23.6, 459.4, 342.9
1989/01/16 08:00:00.0052, 23.6, 476.8, 342.9
1989/01/16 08:10:00.0079, 23.7, 434.1, 342.9
1989/01/16 08:20:00.0005, 23.7, 447.2, 342.9
1989/01/16 08:30:00.0114, 23.6, 481.7, 343.0
1989/01/16 08:40:00.0004, 23.6, 438.1, 343.0
1989/01/16 08:50:00.0004, 23.6, 434.6, 343.0
1989/01/16 09:00:00.0011, 23.6, 489.6, 343.0
1989/01/16 09:10:00.0004, 23.6, 468.4, 343.1
1989/01/16 09:20:00.0004, 23.6, 430.3, 343.1
1989/01/16 09:30:00.0004, 23.6, 470.7, 343.0
1989/01/16 09:40:00.0005, 23.6, 479.1, 343.1
1989/01/16 09:50:00.0005, 23.6, 445.6, 343.2
1989/01/16 10:00:00.0005, 23.6, 476.9, 343.0
1989/01/16 10:10:00.0006, 23.6, 422.7, 343.0
1989/01/16 10:20:00.0006, 23.6, 472.9, 343.0
1989/01/16 10:30:00.0026, 23.6, 461.6, 343.0
1989/01/16 10:40:00.0005, 23.6, 436.2, 343.0
1989/01/16 10:50:00.0005, 23.6, 434.0, 343.0
1989/01/16 11:00:00.0005, 23.6, 485.4, 343.0
1989/01/16 11:10:00.0006, 23.6, 473.4, 343.1
1989/01/16 11:20:00.0004, 23.6, 281.9, 340.5
1989/01/16 11:30:00.0004, 23.6, 286.3, 340.2
1989/01/16 11:40:00.0005, 23.7, 286.2, 340.1
1989/01/16 11:50:00.0018, 23.7, 287.9, 340.1
1989/01/16 12:00:00.0044, 23.7, 298.5, 339.9
1989/01/16 12:10:00.0006, 23.7, 295.7, 339.9
1989/01/16 12:20:00.0004, 23.7, 289.8, 339.9
1989/01/16 12:30:00.0004, 23.8, 291.6, 339.9
1989/01/16 12:40:00.0005, 23.8, 285.3, 339.9
1989/01/16 12:50:00.0006, 23.8, 436.4, 342.8
1989/01/16 13:00:00.0004, 23.7, 476.3, 343.0
1989/01/16 13:10:00.0012, 23.6, 465.7, 343.0
1989/01/16 13:20:00.0032, 23.6, 436.0, 343.0
1989/01/16 13:30:00.0067, 23.6, 470.3, 343.0
1989/01/16 13:40:00.0004, 23.6, 429.9, 343.1
1989/01/16 13:50:00.0004, 23.6, 456.5, 343.1
1989/01/16 14:00:00.0005, 23.6, 426.1, 343.0
1989/01/16 14:10:00.0005, 23.6, 475.3, 343.1
1989/01/16 14:20:00.0004, 23.6, 430.5, 343.1
1989/01/16 14:30:00.0015, 23.6, 441.0, 343.1
1989/01/16 14:40:00.0034, 23.6, 464.0, 343.1
1989/01/16 14:50:00.0057, 23.6, 436.5, 343.2
1989/01/16 15:00:00.0087, 23.6, 456.4, 343.3
1989/01/16 15:10:00.0004, 23.6, 439.6, 343.3
1989/01/16 15:20:00.0004, 23.6, 431.5, 343.2
1989/01/16 15:30:00.0004, 23.6, 445.0, 343.1
1989/01/16 15:40:00.0004, 23.6, 438.0, 343.1
1989/01/16 15:50:00.0009, 23.6, 532.5, 342.9
1989/01/16 16:00:00.0028, 23.6, 461.7, 343.1
1989/01/16 16:10:00.0051, 23.5, 493.3, 343.4
1989/01/16 16:20:00.0070, 23.5, 457.0, 343.3
1989/01/16 16:30:00.0092, 23.5, 518.1, 343.3
1989/01/16 16:40:00.0004, 23.5, 472.9, 343.3
1989/01/16 16:50:00.0005, 23.5, 282.7, 340.8
1989/01/16 17:00:00.0006, 23.6, 288.7, 340.2
1989/01/16 17:10:00.0004, 23.7, 280.5, 339.9
1989/01/16 17:20:00.0017, 23.7, 279.5, 339.7
1989/01/16 17:30:00.0037, 23.7, 277.8, 339.7
1989/01/16 17:40:00.0056, 23.7, 271.2, 339.4
1989/01/16 17:50:00.0088, 23.7, 266.7, 339.1
1989/01/16 18:00:00.0099, 23.7, 261.2, 338.6
1989/01/16 18:10:00.0004, 23.7, 276.3, 338.9
1989/01/16 18:20:00.0005, 23.7, 272.1, 339.0
1989/01/16 18:30:00.0004, 23.7, -18.2, 43.9
1989/01/16 18:40:00.0012, 21.8, -291.6, -123.9
1989/01/16 18:50:00.0034, 15.8, -187.4, -158.1
1989/01/16 19:00:00.0055, 15.6, -109.7, -95.9
1989/01/16 19:10:00.0074, 16.6, -371.3, -191.4
1989/01/16 19:20:00.0110, 18.6, -382.2, -200.5
1989/01/16 19:30:00.0118, 18.4, -390.2, -205.1
1989/01/16 19:40:00.0004, 20.5, -367.3, -192.8
1989/01/16 19:50:00.0006, 16.0, -368.1, -190.5
1989/01/16 20:00:00.0010, 16.3, -363.8, -188.0
1989/01/16 20:10:00.0031, 15.2, -323.1, -181.5
1989/01/16 20:20:00.0049, 16.2, -290.7, -136.5
1989/01/16 20:30:00.0068, 15.5, -180.1, -148.7
1989/01/16 20:40:00.0105, 17.1, -16.6, -35.0
1989/01/16 20:50:00.0109, 20.8, 64.3, 104.6
1989/01/16 21:00:00.0132, 21.2, 58.8, 94.1
1989/01/16 21:10:00.0004, 21.7, -124.2, 9.5
1989/01/16 21:20:00.0022, 21.7, -46.1, 70.7
1989/01/16 21:30:00.0031, 22.2, -72.6, -29.2
1989/01/16 21:40:00.0051, 22.3, -57.7, -1.6
1989/01/16 21:50:00.0071, 22.3, -8.4, 24.0
1989/01/16 22:00:00.0096, 22.2, 262.0, 342.8
1989/01/16 22:10:00.0112, 22.3, 290.3, 343.8
1989/01/16 22:20:00.0132, 22.3, 281.8, 343.9
1989/01/16 22:30:00.0161, 22.4, 286.0, 343.6
1989/01/16 22:40:00.0009, 22.4, 13.1, 114.0
1989/01/16 22:50:00.0031, 22.6, 114.7, 219.0
1989/01/16 23:00:00.0050, 22.6, 46.0, 206.2
1989/01/16 23:10:00.0076, 22.8, 63.2, 216.1
1989/01/16 23:20:00.0090, 22.7, 85.2, 281.2
1989/01/16 23:30:00.0115, 22.8, 12.0, 243.6
1989/01/16 23:40:00.0005, 22.7, 127.5, 264.3
1989/01/16 23:50:00.0005, 22.8, 88.6, 227.4
1989/01/17 00:00:00.0009, 22.9, 136.1, 263.3
1989/01/17 00:10:00.0005, 22.8, 129.3, 251.8
1989/01/17 00:20:00.0006, 23.0, 91.4, 248.7
1989/01/17 00:30:00.0006, 22.9, 131.7, 253.6
1989/01/17 00:40:00.0004, 22.9, 67.9, 237.6
1989/01/17 00:50:00.0004, 23.0, 56.4, 232.9
1989/01/17 01:00:00.0005, 22.9, 115.8, 260.2
1989/01/17 01:10:00.0005, 23.0, 63.7, 236.9
1989/01/17 01:20:00.0028, 23.1, 13.1, 256.5
1989/01/17 01:30:00.0042, 23.0, 13.2, 251.3
1989/01/17 01:40:00.0004, 23.1, 90.4, 251.7
1989/01/17 01:50:00.0002, 22.9, 55.7, 207.7
1989/01/17 02:00:00.0004, 23.1, 38.1, 193.8
1989/01/17 02:10:00.0006, 23.0, 86.1, 249.3
1989/01/17 02:20:00.0006, 23.0, 73.8, 245.2
1989/01/17 02:30:00.0010, 22.9, 81.1, 245.7
1989/01/17 02:40:00.0026, 23.0, 295.5, 342.3
1989/01/17 02:50:00.0045, 23.0, 292.5, 342.4
1989/01/17 03:00:00.0065, 22.9, 297.6, 342.4
1989/01/17 03:10:00.0005, 23.6, 302.5, 340.3
1989/01/17 03:20:00.0005, 23.8, 307.1, 340.1
1989/01/17 03:30:00.0006, 23.9, 306.9, 339.4
1989/01/17 03:40:00.0004, 24.0, 293.0, 339.3
1989/01/17 03:50:00.0006, 24.0, 293.5, 339.1
1989/01/17 04:00:00.0028, 24.1, 307.8, 339.0
1989/01/17 04:10:00.0049, 24.1, 302.0, 338.8
1989/01/17 04:20:00.0065, 24.2, 290.6, 338.9
1989/01/17 04:30:00.0083, 24.2, 304.0, 338.8
1989/01/17 04:40:00.0005, 24.3, 299.4, 338.8
1989/01/17 04:50:00.0005, 24.3, 453.5, 341.6
1989/01/17 05:00:00.0005, 24.3, 511.5, 341.6
1989/01/17 05:10:00.0005, 24.2, 489.1, 341.3
1989/01/17 05:20:00.0021, 24.1, 471.8, 341.6
1989/01/17 05:30:00.0044, 24.1, 483.9, 341.8
1989/01/17 05:40:00.0067, 24.0, 485.2, 341.7
1989/01/17 05:50:00.0084, 24.1, 503.5, 341.7
1989/01/17 06:00:00.0100, 24.1, 470.8, 341.7
1989/01/17 06:10:00.0004, 24.1, 504.9, 341.7
1989/01/17 06:20:00.0004, 24.1, 483.3, 341.7
1989/01/17 06:30:00.0004, 24.1, 495.1, 341.7
1989/01/17 06:40:00.0015, 24.1, 456.6, 341.7
1989/01/17 06:50:00.0035, 24.1, 493.2, 341.7
1989/01/17 07:00:00.0062, 24.2, 471.2, 341.3
1989/01/17 07:10:00.0078, 24.2, 501.0, 341.3
1989/01/17 07:20:00.0093, 24.3, 481.0, 341.2
1989/01/17 07:30:00.0115, 24.3, 465.1, 341.2
1989/01/17 07:40:00.0004, 24.3, 461.9, 341.2
1989/01/17 07:50:00.0005, 24.3, 487.7, 341.2
1989/01/17 08:00:00.0007, 24.3, 492.9, 341.1
1989/01/17 08:10:00.0029, 24.3, 487.4, 341.1
1989/01/17 08:20:00.0048, 24.3, 443.1, 341.4
1989/01/17 08:30:00.0071, 24.2, 484.6, 341.4
1989/01/17 08:40:00.0090, 24.2, 477.9, 341.5
1989/01/17 08:50:00.0106, 24.2, 446.3, 341.4
1989/01/17 09:00:00.0127, 24.2, 489.5, 341.4
1989/01/17 09:10:00.0002, 24.2, 486.9, 341.5
1989/01/17 09:20:00.0005, 24.2, 482.5, 341.5
1989/01/17 09:30:00.0020, 24.2, 483.0, 341.5
1989/01/17 09:40:00.0042, 24.2, 453.2, 341.4
1989/01/17 09:50:00.0063, 24.2, 483.0, 341.5
1989/01/17 10:00:00.0082, 24.2, 443.6, 341.4
1989/01/17 10:10:00.0103, 24.3, 451.5, 341.4
1989/01/17 10:20:00.0123, 24.3, 478.1, 341.1
1989/01/17 10:30:00.0139, 24.3, 481.8, 341.2
1989/01/17 10:40:00.0005, 24.3, 444.8, 341.2
1989/01/17 10:50:00.0012, 24.4, 495.5, 341.1
1989/01/17 11:00:00.0035, 24.4, 487.5, 341.1
1989/01/17 11:10:00.0051, 24.4, 467.0, 341.0
1989/01/17 11:20:00.0074, 24.4, 279.8, 338.7
1989/01/17 11:30:00.0093, 24.4, 293.7, 338.5
1989/01/17 11:40:00.0115, 24.4, 301.6, 338.3
1989/01/17 11:50:00.0132, 24.4, 295.5, 338.4
1989/01/17 12:00:00.0150, 24.4, 289.7, 338.0
1989/01/17 12:10:00.0009, 24.4, 287.3, 338.0
1989/01/17 12:20:00.0028, 24.4, 297.0, 337.9
1989/01/17 12:30:00.0052, 24.4, 298.4, 337.8
